STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Fréquence d'observation,ADJUSTMENT,Ajustement,REF_AREA,Zone de référence,SECTOR,Secteur institutionnel,COUNTERPART_SECTOR,Secteur institutionnel de contrepartie,TRANSACTION,Transaction,INSTR_ASSET,Instruments financiers et actifs non financiers,ACTIVITY,Activité économique,EXPENDITURE,Dépense,UNIT_MEASURE,Unité de mesure,PRICE_BASE,Type de prix,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Identifiant de tableau,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,REF_YEAR_PRICE,Prix ​​année de référence,BASE_PER,Période de base,CONF_STATUS,Statut de confidentialité,DECIMALS,Décimales,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,CURRENCY,Monnaie
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2008-Q1,,0.830817367,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2008-Q2,,-0.649630857,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2008-Q3,,-0.272673433,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2008-Q4,,-1.256731278,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2009-Q1,,-1.87545734,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2009-Q2,,0.174734545,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2009-Q3,,0.063942252,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2009-Q4,,0.846082369,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2010-Q1,,0.298073729,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2010-Q2,,0.487173007,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2010-Q3,,0.622522671,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,CRI,Costa Rica,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2014-Q4,,1.082350094,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,HUN,Hongrie,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2019-Q3,,1.367241066,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,HUN,Hongrie,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2019-Q4,,0.636136894,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,HUN,Hongrie,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2012-Q3,,0.245781915,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,HUN,Hongrie,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2012-Q4,,-0.251458536,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,HUN,Hongrie,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2013-Q1,,0.450645363,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,HUN,Hongrie,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2013-Q2,,0.908952078,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,HUN,Hongrie,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2013-Q3,,1.53633774,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.0),Croissance trimestrielle réelle du PIB - pays de l'OCDE,I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,HUN,Hongrie,S1,Economie totale,S1,Economie totale,B1GQ,Produit intérieur brut,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,PC,Changement en pourcentage,L,Volumes chaînés,G1,"Taux de croissance, période sur période",T0102,Tableau 0102 - PIB selon l'approche de la dépense,2013-Q4,,0.799201216,,,,,,F,Libre (libre pour publication),1,One,A,Normal value,0,Units,_Z,N'est pas applicable
